SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,AREA,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEE000665,379530800H,臺北市政府,臺北市公共運輸處,公車站,大南路口-S-承德路四段,TAIFO,TPEE000665,111,臺北市,士林區,111臺北市士林區承德路四段220號前候車亭,25.0884429,121.5216801,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Danan Rd. Entrance-S-Sec. 4, Chengde Rd.",Taipei City,Shilin District,"The bus station front of No.220, Sec. 4, Chengde Rd., Shilin District, Taipei City 111, Taiwan (R.O.C.)"
TPEE000666,379530800H,臺北市政府,臺北市公共運輸處,公車站,天北站-S-天母北路,TAIFO,TPEE000666,111,臺北市,士林區,111臺北市士林區天母北路87巷2弄與天母北路口西側候車亭,25.1225893,121.5267146,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Tianbei Station-S-Tianmu North Road,Taipei City,Shilin District,"The bus station next to the west side of Aly. 2, Ln. 87, Tianmu N. Rd., Shilin Dist., Taipei City 111 ,Tianmu N. Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000667,379530800H,臺北市政府,臺北市公共運輸處,公車站,天母新村-S-中山北路七段,TAIFO,TPEE000667,111,臺北市,士林區,111臺北市士林區中山北路七段75號候車亭,25.1212982,121.5313672,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Tianmu New Village-S-Section 7, Zhongshan North Road",Taipei City,Shilin District,"The bus station, No. 75, Section 7, Zhongshan North Road, Shilin District, Taipei City 111,Taiwan (R.O.C.)"
TPEE000668,379530800H,臺北市政府,臺北市公共運輸處,公車站,永嶺-S-仰德大道二段,TAIFO,TPEE000668,111,臺北市,士林區,111臺北市士林區仰德大道二段88巷口對面公車亭,25.1068120,121.5452500,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Yongling-S-Sec. 2, Yangde Blvd.",Taipei City,Shilin District,"The bus station on the opposite side of Ln. 88, Sec. 2, Yangde Blvd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000669,379530800H,臺北市政府,臺北市公共運輸處,公車站,冷水坑服務站-S-菁山路,TAIFO,TPEE000669,111,臺北市,士林區,111臺北市士林區菁山路101巷170號斜對面候車亭,25.1660122,121.5639874,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Lengshuikeng Service Center-S-Jingshan Rd.,Taipei City,Shilin District,"The bus station diagonally opposite side of No. 170, Ln. 101, Jingshan Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000670,379530800H,臺北市政府,臺北市公共運輸處,公車站,居安新村-S-新安路,TAIFO,TPEE000670,111,臺北市,士林區,111臺北市士林區新安路58號旁候車亭,25.1211914,121.5552852,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Juan New Village-S-Xin’an Rd.,Taipei City,Shilin District,"The bus station near No.58, Xin’an Rd., Shilin District, Taipei City 111, Taiwan, R.O.C."
TPEE000671,379530800H,臺北市政府,臺北市公共運輸處,公車站,芝山公園-E-至誠路一段,TAIFO,TPEE000671,111,臺北市,士林區,111臺北市士林區至誠路一段146號對面候車亭,25.1012260,121.5342630,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Zhishan Park-E-Sec. 1, Zhicheng Rd.",Taipei City,Shilin District,"The bus station on the opposite side of No. 146, Sec. 1, Zhicheng Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000672,379530800H,臺北市政府,臺北市公共運輸處,公車站,捷運芝山站(福華)-S-福華路,TAIFO,TPEE000672,111,臺北市,士林區,111臺北市士林區福華路162之2號附近候車亭,25.1040792,121.5223449,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,MRT Zhishan Sta.(Fuhua)-S-Fuhua Rd.,Taipei City,Shilin District,"The bus station near No. 162-2, Fuhua Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000673,379530800H,臺北市政府,臺北市公共運輸處,公車站,菁山一-S-菁山路,TAIFO,TPEE000673,111,臺北市,士林區,111臺北市士林區菁山路101巷21弄2號旁候車亭,25.1450705,121.5576125,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Jingshan Stop 1-S-Jingshan Rd.,Taipei City,Shilin District,"The bus station next to No. 2, Aly. 21, Ln. 101, Jingshan Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000674,379530800H,臺北市政府,臺北市公共運輸處,公車站,劍南橋-S-至善路二段,TAIFO,TPEE000674,111,臺北市,士林區,111臺北市士林區至善路二段417號旁候車亭,25.1067480,121.5572815,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Jiannan Bridge-S-Sec. 2, Zhishan Rd.",Taipei City,Shilin District,"The bus station on the opposite side of No. 417, Sec. 2, Zhishan Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000675,379530800H,臺北市政府,臺北市公共運輸處,公車站,德行(中山忠誠路口)-S-中山北路六段,TAIFO,TPEE000675,111,臺北市,士林區,111臺北市士林區中山北路六段17號旁候車亭,25.1031505,121.5251204,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"DeXing (ZhongShan-ZhongCheng Rd. Entrance)-S-Sec. 6, Zhongshan N. Rd.",Taipei City,Shilin District,"The bus station near No.17, Sec. 6, Zhongshan N. Rd., Shilin District, Taipei City 111, Taiwan (R.O.C.)"
TPEE000676,379530800H,臺北市政府,臺北市公共運輸處,公車站,私立衛理女子高級中學-S-至善路二段,TAIFO,TPEE000676,111,臺北市,士林區,111臺北市士林區至善路二段321號(衛理女中)候車亭,25.1019103,121.5525118,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Wesley Girls High School-S-Sec. 2, Zhishan Rd.",Taipei City,Shilin District,"The bus station (Wesley Girls High School) No. 312, Sec. 2, Zhishan Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000677,379530800H,臺北市政府,臺北市公共運輸處,公車站,興農橋-E-平菁街,TAIFO,TPEE000677,111,臺北市,士林區,111臺北市士林區平菁路16號斜對面候車亭,25.1393437,121.5702583,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Xingnong Bridge-E-Pingjing St.,Taipei City,Shilin District,"The bus station near No.16, Pingjing St., Shilin District, Taipei City 111, Taiwan (R.O.C.)"
TPEE000678,379530800H,臺北市政府,臺北市公共運輸處,公車站,館地坪-N-永公路,TAIFO,TPEE000678,111,臺北市,士林區,111臺北市士林區永公路245巷34弄258號旁候車亭,25.1338400,121.5611870,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Guandiping-N-Yonggong Rd.,Taipei City,Shilin District,"The bus station next to No. 258, Aly. 34, Ln. 245, Yonggong Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000679,379530800H,臺北市政府,臺北市公共運輸處,公車站,成淵高中-S-承德路二段,TAIFO,TPEE000679,103,臺北市,大同區,103臺北市大同區承德路二段235號對面候車亭,25.0619109,121.5180319,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Chengyuan High School-S-Sec. 2, Chengde Rd.",Taipei City,Datong District,"The bus station on the opposite side of No.235, Sec. 2, Chengde Rd., Datong District, Taipei City 103, Taiwan,  (R.O.C.)"
TPEE000681,379530800H,臺北市政府,臺北市公共運輸處,公車站,頂好市場-W-忠孝東路四段,TAIFO,TPEE000681,106,臺北市,大安區,106臺北市大安區忠孝東路四段71號旁候車亭,25.0416934,121.5465851,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Dinghao Market-W-Section 4, Zhongxiao East Road",Taipei City,Da’an District,"The bus station near No. 71, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 106 , Taiwan (R.O.C.)"
TPEE000683,379530800H,臺北市政府,臺北市公共運輸處,公車站,溫州街口-N-辛亥路一段,TAIFO,TPEE000683,106,臺北市,大安區,106臺北市大安區辛亥路一段120號候車亭,25.0214029,121.5316878,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Wenzhou Street Intersection - North - Section 1 of Xinhai Road,Taipei City,Da’an District,"106 Taipei City, Da'an District, No. 120, Section 1 of Xinhai Road, Bus Stop"
TPEE000684,379530800H,臺北市政府,臺北市公共運輸處,公車站,七海文化園區-E-北安路,TAIFO,TPEE000684,104,臺北市,中山區,104臺北市中山區北安路305號對面候車亭,25.0778355,121.5353533,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Chihai Cultural Park-E-Bei’an Rd.,Taipei City,Zhongshan District,"The bus station on the opposite side of No. 305, Bei’an Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)"
TPEE000685,379530800H,臺北市政府,臺北市公共運輸處,公車站,中影八德大樓-E-八德路二段,TAIFO,TPEE000685,104,臺北市,中山區,104臺北市中山區八德路二段260號旁候車亭,25.0467503,121.5409477,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Ligong Lide Intersection - West - Ligong Street,Taipei City,Zhongshan District,"The bus station next to No. 34, Sec. 2, Zhishan Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE000686,379530800H,臺北市政府,臺北市公共運輸處,公車站,正守公園-W-長安東路一段,TAIFO,TPEE000686,104,臺北市,中山區,104臺北市中山區長安東路一段87號前候車亭,25.0482407,121.5287142,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Zhengshou Park-W-Sec. 1, Chang’an E. Rd.",Taipei City,Zhongshan District,"The bus station near No.87, Sec. 1, Chang’an E. Rd., Zhongshan District, Taipei City 104, Taiwan (R.O.C.)"
TPEE000687,379530800H,臺北市政府,臺北市公共運輸處,公車站,忠烈祠-W-北安路,TAIFO,TPEE000687,104,臺北市,中山區,104臺北市中山區北安路305號旁候車亭,25.0780147,121.5355136,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Martyr Shrine-W-Bei’an Rd.,Taipei City,Zhongshan District,"The bus station near No. 305, Bei’an Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)"
TPEE000688,379530800H,臺北市政府,臺北市公共運輸處,公車站,花博公園-E-民族西路,TAIFO,TPEE000688,104,臺北市,中山區,104臺北市中山區民族西路2之3號旁候車亭,25.0683737,121.5219955,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Taipei EXPO Park-E-Xining S. Rd.,Taipei City,Zhongshan District,"The bus station next to No. 2-3, Minzu W. Rd., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)"
TPEE000689,379530800H,臺北市政府,臺北市公共運輸處,公車站,捷運中山國中站-S-復興北路,TAIFO,TPEE000689,104,臺北市,中山區,104臺北市中山區復興北路386號旁候車亭,25.0613068,121.5440581,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,MRT Chungshan High School Station-S-Fuxing N. Rd.,Taipei City,Zhongshan District,"The bus station near No.386, Fuxing N. Rd., Zhongshan District, Taipei City 104, Taiwan (R.O.C.)"
TPEE000690,379530800H,臺北市政府,臺北市公共運輸處,公車站,敬業三路一-N-敬業三路,TAIFO,TPEE000690,104,臺北市,中山區,104臺北市中山區敬業三路20號旁候車亭,25.0832056,121.5564746,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Jingye 3rd Rd. 1-N-Jingye 3rd Rd.,Taipei City,Zhongshan District,"The bus station next to No. 20, Jingye 3rd Rd., Zhongshan Dist., Taipei City 104 , Taiwan (R.O.C.)"
TPEE000691,379530800H,臺北市政府,臺北市公共運輸處,公車站,捷運中正紀念堂站(羅斯福)-N-羅斯福路一段,TAIFO,TPEE000691,100,臺北市,中正區,100臺北市中正區羅斯福路一段10之2號對面附近候車亭,25.0322233,121.5188106,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"MRT Chiang Kai-Shek Memorial Hall(Roosevelt)-N-Sec. 1, Roosevelt Rd.",Taipei City,Zhongzheng District,"The bus station near on the opposite side of No. 10-2, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100 , Taiwan (R.O.C.)"
TPEE000692,379530800H,臺北市政府,臺北市公共運輸處,公車站,捷運西門站-N1-中華路一段,TAIFO,TPEE000692,100,臺北市,中正區,100臺北市中正區中華路一段65號旁候車亭,25.0409500,121.5082010,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"MRT Ximen Station-N1-Sec. 1, Zhonghua Rd.",Taipei City,Zhongzheng District,"The bus station next to No. 65, Sec. 1, Zhonghua Rd., Zhongzheng Dist., Taipei City 100 , Taiwan (R.O.C.)"
TPEE000693,379530800H,臺北市政府,臺北市公共運輸處,公車站,民權隧道-E-民權東路六段,TAIFO,TPEE000693,114,臺北市,內湖區,114臺北市內湖區民權東路六段268號前候車亭,25.0717010,121.6047510,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"MinQuan Tunnel-E-Sec. 6, Minquan E. Rd.",Taipei City,Neihu District,"The bus station near No.266, Sec. 6, Minquan E. Rd., Neihu District, Taipei City 114, Taiwan (R.O.C.)"
TPEE000695,379530800H,臺北市政府,臺北市公共運輸處,公車站,新湖一路口-N-舊宗路一段,TAIFO,TPEE000695,114,臺北市,內湖區,114臺北市內湖區舊宗路一段135號旁候車亭,25.0608549,121.5789074,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Xinhu First Intersection-N-Jiuzong Road Section 1,Taipei City,Neihu District,"The bus station near No. 135, Sec. 1, Jiuzong Rd., Neihu Dist., Taipei City114 , Taiwan (R.O.C.)"
TPEE000696,379530800H,臺北市政府,臺北市公共運輸處,公車站,中港抽水站-S-辛亥路七段,TAIFO,TPEE000696,116,臺北市,文山區,116臺北市文山區辛亥路七段22號對面候車亭,24.9862504,121.5532792,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Zhonggang Pumping Sta.-S-Sec. 7, Xinhai Rd.",Taipei City,Wenshan District,"The bus station on the opposite side of No. 22, Sec. 7, Xinhai Rd., Wenshan Dist., Taipei City 116 , Taiwan (R.O.C.)"
TPEE000697,379530800H,臺北市政府,臺北市公共運輸處,公車站,文山運動中心(興隆)-S-興隆路三段,TAIFO,TPEE000697,116,臺北市,文山區,116臺北市文山區興隆路三段280號北側候車亭,24.9962049,121.5598919,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Wenshan Sports Center(Xinglong)-S-Sec. 3, Xinglong Rd.",Taipei City,Wenshan District,"The bus station on the north Side of No. 280, Sec. 3, Xinglong Rd., Wenshan Dist., Taipei City 116, Taiwan (R.O.C.)"
TPEE000698,379530800H,臺北市政府,臺北市公共運輸處,公車站,木柵國小-W-秀明路一段,TAIFO,TPEE000698,116,臺北市,文山區,116臺北市文山區秀明路一段191號旁候車亭,24.9917640,121.5702200,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Muzha Elementary School-W-Xiuming Road Section 1,Taipei City,Wenshan District,"The bus station near No. 191, Sec. 1, Xiuming Rd., Wenshan Dist., Taipei City 116 , Taiwan (R.O.C.)"
TPEE000699,379530800H,臺北市政府,臺北市公共運輸處,公車站,木柵國小-E-秀明路一段,TAIFO,TPEE000699,116,臺北市,文山區,116臺北市文山區秀明路一段191號旁對面候車亭,24.9915960,121.5701820,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,Muzha Elementary School-E-Xiuming Road Section 1,Taipei City,Wenshan District,"The bus station on the opposite the No. 191, Sec. 1, Xiuming Rd., Wenshan Dist., Taipei City 116, Taiwan (R.O.C.)"
TPEE000700,379530800H,臺北市政府,臺北市公共運輸處,公車站,辛亥路6段21巷口-N-辛亥路六段,TAIFO,TPEE000700,116,臺北市,文山區,116臺北市文山區辛亥路六段25號旁候車亭,24.9901615,121.5524249,Taipei City Government,"Public Transportation Office, Taipei City Government",Bus Station,"Xinhai Road Section 6, Lane 21-N-Xinhai Road Section 6",Taipei City,Wenshan District,"The bus station near No. 25, Sec. 6, Xinhai Rd., Wenshan Dist., Taipei City 116 , Taiwan (R.O.C.)"
